Character,Slot,Set,Level,Main_Stat,Main_Value,Sub1,Sub1_Val,Sub2,Sub2_Val,Sub3,Sub3_Val,Sub4,Sub4_Val,Crit_Value
Ganyu,Circlet,Thundersoother,+20,Crit Rate,31.1,Crit DMG,17.9,EM,56.0,ATK,19.0,ATK%,4.7,17.9
Arataki Itto,Flower,Wanderer's Troupe,+20,HP,4780.0,Crit DMG,17.9,Crit Rate,9.7,DEF,32.0,DEF%,5.8,37.3
Arataki Itto,Plume,Wanderer's Troupe,+20,ATK,311.0,DEF%,11.7,ATK%,4.1,Crit DMG,22.5,Crit Rate,7.8,38.1
Arataki Itto,Sands,Wanderer's Troupe,+20,DEF%,58.3,Crit Rate,3.5,ATK%,5.3,Crit DMG,33.4,ATK,14.0,40.4
Arataki Itto,Goblet,Fragment of Harmonic Whimsy,+20,Geo DMG%,46.6,ER%,5.2,Crit DMG,14.8,DEF,23.0,Crit Rate,14.4,43.6
Arataki Itto,Circlet,Wanderer's Troupe,+20,Crit Rate,31.1,Crit DMG,28.0,DEF,23.0,DEF%,5.1,ER%,13.0,28.0
Nilou,Flower,Vourukasha's Glow,+20,HP,4780.0,EM,58.0,ER%,9.1,HP%,15.8,DEF%,6.6,0.0
Nilou,Plume,Vourukasha's Glow,+20,ATK,311.0,Crit DMG,7.0,Crit Rate,9.7,HP%,14.6,DEF,23.0,26.4
Nilou,Sands,Vourukasha's Glow,+20,HP%,46.6,ER%,10.4,DEF,42.0,HP,1046.0,Crit DMG,7.8,7.8
Nilou,Goblet,Scroll of the Hero of Cinder City,+20,HP%,46.6,EM,23.0,Crit DMG,21.8,DEF%,5.8,Crit Rate,12.4,46.6
Nilou,Circlet,Vourukasha's Glow,+20,HP%,46.6,DEF,39.0,ER%,22.0,ATK%,5.8,HP,508.0,0.0
