Character,Slot,Set,Level,Main_Stat,Main_Value,Sub1,Sub1_Val,Sub2,Sub2_Val,Sub3,Sub3_Val,Sub4,Sub4_Val,Crit_Value
Xingqiu,Flower,Emblem of Severed Fate,+20,HP,4780.0,ATK,14.0,HP%,11.1,Crit Rate,7.4,ER%,16.2,14.8
Xingqiu,Plume,Emblem of Severed Fate,+20,ATK,311.0,DEF,44.0,EM,37.0,ER%,10.4,Crit DMG,13.2,13.2
Xingqiu,Sands,Emblem of Severed Fate,+20,ATK%,46.6,Crit Rate,2.7,ER%,10.4,DEF%,12.4,ATK,49,5.4
Xingqiu,Goblet,Gladiator's Finale,+20,Hydro DMG%,46.6,Crit DMG,14.8,ER%,11.7,HP%,15.2,ATK%,9.3,14.8
Xingqiu,Circlet,Emblem of Severed Fate,+16,Crit Rate,25.8,EM,42.0,ER%,6.5,HP,687.0,ATK,16,0.0
Nefer,Flower,Night of the Sky's Unveiling,+20,HP,4780.0,HP%,9.9,Crit DMG,21.0,EM,21.0,Crit Rate,9.3,39.6
Nefer,Plume,Night of the Sky's Unveiling,+20,ATK,311.0,Crit Rate,6.6,Crit DMG,18.7,EM,40.0,ER%,5.8,31.9
Nefer,Sands,Night of the Sky's Unveiling,+20,EM,187.0,Crit Rate,16.3,Crit DMG,11.7,ATK%,5.8,ATK,19,44.3
Nefer,Goblet,Night of the Sky's Unveiling,+20,EM,187.0,ATK,35.0,Crit DMG,11.7,DEF%,5.1,Crit Rate,9.7,31.1
Nefer,Circlet,Marechaussee Hunter,+20,Crit DMG,62.2,HP%,5.8,EM,42.0,Crit Rate,12.8,ATK,35,25.6
Escoffier,Flower,Golden Troupe,+20,HP,4780.0,Crit Rate,7.0,ER%,9.1,Crit DMG,12.4,DEF%,10.9,26.4
Escoffier,Plume,Golden Troupe,+20,ATK,311.0,DEF%,5.8,Crit DMG,7.0,Crit Rate,8.6,EM,61,24.2
Escoffier,Sands,Golden Troupe,+20,ATK%,46.6,Crit Rate,2.7,ATK,16.0,ER%,16.2,EM,61,5.4
Escoffier,Goblet,Thundering Fury,+20,Cryo DMG%,46.6,Crit DMG,26.4,ATK%,9.9,HP%,4.7,DEF%,5.1,26.4
Escoffier,Circlet,Golden Troupe,+20,Crit DMG,62.2,HP,508.0,ATK%,20.4,EM,21.0,DEF,19,0.0
Furina,Flower,Golden Troupe,+20,HP,4780.0,HP%,13.4,Crit Rate,3.9,ATK%,5.3,Crit DMG,17.9,25.7
Furina,Plume,Golden Troupe,+20,ATK,311.0,HP%,13.4,Crit Rate,6.6,ER%,11.7,DEF%,10.9,13.2
Furina,Sands,Golden Troupe,+20,ER%,51.8,Crit Rate,7.0,Crit DMG,17.9,DEF,42.0,ATK%,5.3,31.9
Furina,Goblet,Lavawalker's Epiphany,+20,HP%,46.6,Crit Rate,10.1,ER%,4.5,DEF%,11.7,Crit DMG,12.4,32.6
Furina,Circlet,Golden Troupe,+20,Crit DMG,62.2,Crit Rate,3.1,HP%,9.3,DEF%,12.4,HP,807,6.2
Hu Tao,Flower,Crimson Witch of Flames,+20,HP,4780.0,EM,63.0,ATK%,9.9,DEF%,5.1,Crit Rate,10.5,21.0
Hu Tao,Plume,Crimson Witch of Flames,+20,ATK,311.0,Crit DMG,25.6,ER%,13.0,Crit Rate,3.1,HP,598,31.8
Hu Tao,Sands,Crimson Witch of Flames,+20,HP%,46.6,HP,508.0,DEF,21.0,Crit Rate,10.5,Crit DMG,14,35.0
Hu Tao,Goblet,Gladiator's Finale,+20,Pyro DMG%,46.6,Crit DMG,19.4,ATK,49.0,ER%,4.5,Crit Rate,5.8,31.0
Hu Tao,Circlet,Crimson Witch of Flames,+20,Crit DMG,62.2,Crit Rate,10.1,EM,47.0,ER%,4.5,ATK,51,20.2
Skirk,Flower,Finale of the Deep Galleries,+20,HP,4780.0,Crit Rate,7.8,Crit DMG,21.0,ER%,9.1,HP%,4.1,36.6
Skirk,Plume,Finale of the Deep Galleries,+20,ATK,311.0,ER%,6.5,Crit DMG,20.2,ATK%,11.1,Crit Rate,7.8,35.8
Skirk,Sands,Finale of the Deep Galleries,+20,ATK%,46.6,Crit Rate,10.5,Crit DMG,13.2,DEF,39.0,ATK,19,34.2
Skirk,Goblet,Finale of the Deep Galleries,+20,Cryo DMG%,46.6,Crit Rate,10.5,Crit DMG,20.2,EM,42.0,DEF%,7.3,41.2
Skirk,Circlet,Viridescent Venerer,+20,Crit DMG,62.2,ATK%,14.6,HP,209.0,Crit Rate,6.6,ATK,29,13.2
