Character,Slot,Set,Level,Main_Stat,Main_Value,Sub1,Sub1_Val,Sub2,Sub2_Val,Sub3,Sub3_Val,Sub4,Sub4_Val,Crit_Value
Yelan,Goblet,Tenacity of the Millelith,+20,Hydro DMG%,46.6,HP,478.0,DEF%,7.3,Crit Rate,12.8,Crit DMG,13.2,38.8
Yelan,Circlet,Emblem of Severed Fate,+20,Crit DMG,62.2,HP,568.0,ATK,16.0,Crit Rate,10.5,HP%,14.6,21.0
Kamisato Ayaka,Flower,Blizzard Strayer,+20,HP,4780.0,ER%,20.1,Crit DMG,13.2,ATK%,5.8,EM,21.0,13.2
Kamisato Ayaka,Plume,Blizzard Strayer,+20,ATK,311.0,ER%,4.5,Crit Rate,14.4,Crit DMG,13.2,DEF,23.0,42.0
Kamisato Ayaka,Sands,Blizzard Strayer,+20,ATK%,46.6,Crit DMG,15.5,ATK,35.0,HP%,4.7,Crit Rate,9.3,34.1
Kamisato Ayaka,Goblet,Golden Troupe,+20,Cryo DMG%,46.6,DEF,23.0,Crit DMG,21.8,HP,747.0,Crit Rate,7.4,36.6
Kamisato Ayaka,Circlet,Blizzard Strayer,+20,Crit DMG,62.2,ATK,37.0,DEF%,12.4,ATK%,8.2,Crit Rate,6.6,13.2
Nahida,Flower,Deepwood Memories,+20,HP,4780.0,Crit Rate,7.8,EM,63.0,ATK%,4.1,DEF,42.0,15.6
Nahida,Plume,Deepwood Memories,+20,ATK,311.0,Crit Rate,10.5,ATK%,5.3,Crit DMG,21.8,ER%,6.5,42.8
Nahida,Sands,Deepwood Memories,+20,EM,187.0,DEF,44.0,Crit Rate,3.9,Crit DMG,18.7,DEF%,11.7,26.5
Nahida,Goblet,Golden Troupe,+20,Dendro DMG%,46.6,DEF,39.0,ER%,11.0,Crit DMG,14.0,Crit Rate,9.7,33.4
Nahida,Circlet,Deepwood Memories,+20,Crit DMG,62.2,DEF%,5.8,ATK%,14.0,EM,54.0,Crit Rate,3.9,7.8
Raiden Shogun,Flower,Emblem of Severed Fate,+20,HP,4780.0,DEF%,7.3,Crit Rate,9.7,Crit DMG,21.0,ATK,19.0,40.4
Raiden Shogun,Plume,Emblem of Severed Fate,+20,ATK,311.0,Crit Rate,7.4,ATK%,9.9,Crit DMG,11.7,ER%,10.4,26.5
Raiden Shogun,Sands,Marechaussee Hunter,+20,ATK%,46.6,Crit Rate,18.3,EM,16.0,HP,538.0,Crit DMG,7.0,43.6
Raiden Shogun,Goblet,Emblem of Severed Fate,+20,ATK%,46.6,Crit Rate,7.0,EM,42.0,Crit DMG,18.7,ATK,19.0,32.7
Raiden Shogun,Circlet,Thundersoother,+20,Crit DMG,62.2,ER%,5.2,Crit Rate,10.9,EM,37.0,HP%,14.0,21.8
Diluc,Flower,Marechaussee Hunter,+20,HP,4780.0,ATK%,9.3,Crit Rate,2.7,DEF%,13.1,Crit DMG,30.3,35.7
Diluc,Plume,Marechaussee Hunter,+20,ATK,311.0,Crit DMG,27.2,HP%,5.8,DEF,39.0,Crit Rate,3.9,35.0
Diluc,Sands,Crimson Witch of Flames,+20,EM,187.0,Crit Rate,10.1,DEF%,6.6,ATK%,9.3,Crit DMG,20.2,40.4
Diluc,Goblet,Wanderer's Troupe,+20,Pyro DMG%,46.6,Crit DMG,25.7,Crit Rate,3.1,EM,40.0,DEF%,6.6,31.9
Diluc,Circlet,Gladiator's Finale,+20,Crit Rate,31.1,DEF%,5.1,ATK%,15.2,Crit DMG,18.7,ER%,5.2,18.7
Mona,Flower,Golden Troupe,+20,HP,4780.0,ER%,6.5,Crit DMG,40.4,ATK,19.0,Crit Rate,2.7,45.8
Mona,Plume,Golden Troupe,+20,ATK,311.0,ER%,11.7,ATK%,9.9,Crit Rate,10.5,Crit DMG,13.2,34.2
Mona,Sands,Golden Troupe,+20,ATK%,46.6,Crit DMG,6.2,DEF,21.0,HP,239.0,Crit Rate,16.3,38.8
Mona,Goblet,Thundersoother,+20,ATK%,46.6,HP%,9.9,Crit Rate,7.0,DEF,16.0,Crit DMG,18.7,32.7
Mona,Circlet,Golden Troupe,+20,Crit DMG,62.2,HP%,4.7,ATK%,9.9,Crit Rate,13.6,HP,538.0,27.2
Fischl,Flower,Golden Troupe,+20,HP,4780.0,EM,19.0,DEF,23.0,Crit Rate,10.1,Crit DMG,21.0,41.2
Fischl,Plume,Marechaussee Hunter,+20,ATK,311.0,Crit Rate,16.7,Crit DMG,14.8,EM,16.0,ATK%,5.8,48.2
Fischl,Sands,Golden Troupe,+20,ATK%,46.6,HP,269.0,Crit Rate,14.0,Crit DMG,14.8,ER%,6.5,42.8
Fischl,Goblet,Golden Troupe,+20,ATK%,46.6,Crit Rate,10.1,Crit DMG,18.7,ATK,18.0,EM,23.0,38.9
Fischl,Circlet,Golden Troupe,+20,Crit Rate,31.1,Crit DMG,14.0,ER%,4.5,ATK%,4.7,EM,86.0,14.0
Sucrose,Flower,Viridescent Venerer,+20,HP,4780.0,EM,44.0,DEF,23.0,ER%,11.7,ATK%,15.2,0.0
Sucrose,Plume,Viridescent Venerer,+20,ATK,311.0,ATK%,19.8,Crit Rate,3.9,DEF,21.0,ER%,11.0,7.8
Sucrose,Sands,Viridescent Venerer,+20,EM,187.0,Crit Rate,6.2,HP,837.0,ATK,16.0,HP%,14.0,12.4
Sucrose,Goblet,Golden Troupe,+20,EM,187.0,ATK,35.0,Crit DMG,11.7,ATK%,10.5,Crit Rate,9.3,30.3
Sucrose,Circlet,Viridescent Venerer,+20,Crit Rate,31.1,EM,35.0,ER%,16.2,ATK,29.0,DEF,19.0,0.0
Ineffa,Flower,Silken Moon's Serenade,+20,HP,4780.0,DEF%,6.6,Crit DMG,27.2,Crit Rate,7.4,ER%,4.5,42.0
Ineffa,Plume,Silken Moon's Serenade,+20,ATK,311.0,ER%,11.7,Crit DMG,7.0,ATK%,14.6,Crit Rate,6.2,19.4
Ineffa,Sands,Silken Moon's Serenade,+20,ATK%,46.6,Crit Rate,6.6,Crit DMG,21.0,ATK,27.0,DEF%,5.1,34.2
Ineffa,Goblet,Wanderer's Troupe,+20,ATK%,46.6,HP,269.0,Crit Rate,17.1,HP%,4.7,Crit DMG,13.2,47.4
Ineffa,Circlet,Silken Moon's Serenade,+20,Crit Rate,31.1,ATK%,15.2,Crit DMG,7.0,HP%,14.6,EM,16.0,7.0
